,Unnamed: 0,Unnamed: 0.1,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
5155,5155,53635,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14902,73.0,-1.091955,71.26436,0.8603603999999999,14902.0,白-高二(11),911.0
5156,5156,53636,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14903,86.0,0.7488055,85.99044,0.2815315,14903.0,白-高二(11),911.0
5157,5157,53637,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14905,77.0,-0.5255671,75.79545999999998,0.7207207,14905.0,白-高二(11),911.0
5158,5158,53638,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14908,80.0,-0.1007762,79.19379,0.5810811,14908.0,白-高二(11),911.0
5159,5159,53639,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14912,75.0,-0.8087609,73.52991,0.7927928000000001,14912.0,白-高二(11),911.0
5160,5160,53640,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14914,73.0,-1.091955,71.26436,0.8581081,14914.0,白-高二(09),909.0
5161,5161,53641,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14916,80.0,-0.1007762,79.19379,0.5833333,14916.0,白-高二(11),911.0
5162,5162,53642,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14920,70.0,-1.516746,67.86604,0.9324324,14920.0,白-高二(09),909.0
5163,5163,53643,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14922,76.0,-0.667164,74.66269,0.7702703000000001,14922.0,白-高二(11),911.0
5164,5164,53644,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14923,90.0,1.315193,90.52155,0.09009009,14923.0,白-高二(11),911.0
5165,5165,53645,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14924,83.0,0.3240146,82.59212,0.38513509999999995,14924.0,白-高二(11),911.0
5166,5166,53646,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14927,77.0,-0.5255671,75.79545999999998,0.7184685000000001,14927.0,白-高二(09),909.0
5167,5167,53647,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14931,80.0,-0.1007762,79.19379,0.5855855999999999,14931.0,白-高二(11),911.0
5168,5168,53648,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14932,82.0,0.18241770000000002,81.45934,0.490991,14932.0,白-高二(11),911.0
5169,5169,53649,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14933,73.0,-1.091955,71.26436,0.8626126000000001,14933.0,白-高二(11),911.0
5170,5170,53650,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14934,86.0,0.7488055,85.99044,0.27927929999999995,14934.0,白-高二(11),911.0
5171,5171,53651,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14935,94.0,1.8815810000000002,95.05265,0.01351351,14935.0,白-高二(11),911.0
5172,5172,53652,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14936,84.0,0.4656116,83.72489,0.3806306,14936.0,白-高二(11),911.0
5173,5173,53653,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14937,81.0,0.04082074,80.32656999999998,0.4954955,14937.0,白-高二(11),911.0
5174,5174,53654,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14885,78.0,-0.455355,76.35716,0.7162162,14885.0,白-高二(12),912.0
5175,5175,53655,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14887,72.0,-1.298933,69.60854,0.8918919,14887.0,白-高二(12),912.0
5176,5176,53656,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14888,83.0,0.24762699999999999,81.98102,0.4481982,14888.0,白-高二(12),912.0
5177,5177,53657,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14891,87.0,0.8100126,86.4801,0.21846849999999998,14891.0,白-高二(12),912.0
5178,5178,53658,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14893,83.0,0.24762699999999999,81.98102,0.44369369999999997,14893.0,白-高二(12),912.0
5179,5179,53659,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14895,78.0,-0.455355,76.35716,0.7184685000000001,14895.0,白-高二(12),912.0
5180,5180,53660,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14898,86.0,0.6694161999999999,85.35533000000002,0.2454955,14898.0,白-高二(12),912.0
5181,5181,53661,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14904,93.0,1.653591,93.22873,0.03153153,14904.0,白-高二(12),912.0
5182,5182,53662,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14906,77.0,-0.5959514,75.23239000000002,0.7815314999999999,14906.0,白-高二(12),912.0
5183,5183,53663,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14907,83.0,0.24762699999999999,81.98102,0.45045050000000003,14907.0,白-高二(12),912.0
5184,5184,53664,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14909,82.0,0.1070306,80.85625,0.4707207000000001,14909.0,白-高二(12),912.0
5185,5185,53665,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14910,77.0,-0.5959514,75.23239000000002,0.7792793,14910.0,白-高二(12),912.0
5186,5186,53666,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14911,80.0,-0.17416220000000002,78.6067,0.6216216,14911.0,白-高二(12),912.0
5187,5187,53667,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14913,93.0,1.653591,93.22873,0.03378378,14913.0,白-高二(12),912.0
5188,5188,53668,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14915,88.0,0.950609,87.60486999999998,0.1373874,14915.0,白-高二(12),912.0
5189,5189,53669,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14917,82.0,0.1070306,80.85625,0.47972970000000004,14917.0,白-高二(12),912.0
5190,5190,53670,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14918,71.0,-1.43953,68.48376,0.9256757,14918.0,白-高二(12),912.0
5191,5191,53671,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14919,58.0,-3.2672830000000004,53.86174000000001,0.9932431999999999,14919.0,白-高二(12),912.0
5192,5192,53672,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14921,80.0,-0.17416220000000002,78.6067,0.6193694000000001,14921.0,白-高二(12),912.0
5193,5193,53673,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14925,85.0,0.5288198000000001,84.23056,0.31531529999999997,14925.0,白-高二(12),912.0
5194,5194,53674,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14926,89.0,1.091205,88.72964,0.1351351,14926.0,白-高二(12),912.0
5195,5195,53675,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14928,71.0,-1.43953,68.48376,0.9234234,14928.0,白-高二(12),912.0
5196,5196,53676,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14929,74.0,-1.017741,71.85808,0.8513514000000001,14929.0,白-高二(12),912.0
5197,5197,53677,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14930,81.0,-0.03356581,79.73148,0.5608108,14930.0,白-高二(12),912.0
5198,5198,53678,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14938,78.0,-0.455355,76.35716,0.722973,14938.0,白-高二(12),912.0
5199,5199,53679,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14939,76.0,-0.7365478,74.10762,0.7972973000000001,14939.0,白-高二(12),912.0
5200,5200,53680,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14940,80.0,-0.17416220000000002,78.6067,0.6148649,14940.0,白-高二(12),912.0
5201,5201,53681,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14941,69.0,-1.720723,66.23422,0.9527027,14941.0,白-高二(12),912.0
5202,5202,53682,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14942,80.0,-0.17416220000000002,78.6067,0.6171171,14942.0,白-高二(12),912.0
5203,5203,53683,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14943,67.0,-2.0019150000000003,63.984680000000004,0.972973,14943.0,白-高二(12),912.0
5204,5204,53684,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,15007,78.0,-0.455355,76.35716,0.7252251999999999,15007.0,白-高二(12),912.0
5205,5205,53685,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14885,91.0,1.286713,90.29371,0.09684685,14885.0,白-高二(12),912.0
5206,5206,53686,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14887,80.0,-0.1191721,79.04661999999998,0.5585585999999999,14887.0,白-高二(12),912.0
5207,5207,53687,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14888,87.0,0.7754821999999999,86.20385999999998,0.21171170000000009,14888.0,白-高二(12),912.0
5208,5208,53688,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14891,87.0,0.7754821999999999,86.20385999999998,0.213964,14891.0,白-高二(12),912.0
5209,5209,53689,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14893,85.0,0.5198667,84.15894,0.3040541,14893.0,白-高二(12),912.0
5210,5210,53690,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14895,85.0,0.5198667,84.15894,0.30630630000000003,14895.0,白-高二(12),912.0
5211,5211,53691,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14898,94.0,1.670137,93.36109,0.04504504,14898.0,白-高二(12),912.0
5212,5212,53692,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14904,77.0,-0.5025954,75.97924,0.6824324,14904.0,白-高二(12),912.0
5213,5213,53693,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14906,84.0,0.39205890000000004,83.13646999999997,0.4054054,14906.0,白-高二(12),912.0
5214,5214,53694,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14907,82.0,0.1364434,81.09155,0.490991,14907.0,白-高二(12),912.0
5215,5215,53695,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14909,81.0,0.00863566,80.06908,0.509009,14909.0,白-高二(12),912.0
5216,5216,53696,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14910,83.0,0.2642512,82.11401,0.4324324000000001,14910.0,白-高二(12),912.0
5217,5217,53697,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14911,87.0,0.7754821999999999,86.20385999999998,0.2252252,14911.0,白-高二(12),912.0
5218,5218,53698,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14913,95.0,1.7979439999999998,94.38355,0.01801802,14913.0,白-高二(12),912.0
5219,5219,53699,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14915,84.0,0.39205890000000004,83.13646999999997,0.4099099,14915.0,白-高二(12),912.0
5220,5220,53700,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14917,90.0,1.158906,89.27125,0.1306306,14917.0,白-高二(12),912.0
5221,5221,53701,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14918,84.0,0.39205890000000004,83.13646999999997,0.4076577,14918.0,白-高二(12),912.0
5222,5222,53702,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14919,90.0,1.158906,89.27125,0.1351351,14919.0,白-高二(12),912.0
5223,5223,53703,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14921,83.0,0.2642512,82.11401,0.4369369000000001,14921.0,白-高二(12),912.0
5224,5224,53704,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14925,92.0,1.414521,91.31617,0.09009009,14925.0,白-高二(12),912.0
5225,5225,53705,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14926,92.0,1.414521,91.31617,0.09234234,14926.0,白-高二(12),912.0
5226,5226,53706,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14928,82.0,0.1364434,81.09155,0.48873869999999997,14928.0,白-高二(12),912.0
5227,5227,53707,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14929,78.0,-0.3747876,77.0017,0.6621621999999999,14929.0,白-高二(12),912.0
5228,5228,53708,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14930,94.0,1.670137,93.36109,0.0472973,14930.0,白-高二(12),912.0
5229,5229,53709,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14938,79.0,-0.2469799,78.02416,0.5765766,14938.0,白-高二(12),912.0
5230,5230,53710,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14939,80.0,-0.1191721,79.04661999999998,0.5743243,14939.0,白-高二(12),912.0
5231,5231,53711,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14940,86.0,0.6476745,85.1814,0.2882883,14940.0,白-高二(12),912.0
5232,5232,53712,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14941,83.0,0.2642512,82.11401,0.4346847,14941.0,白-高二(12),912.0
5233,5233,53713,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14942,87.0,0.7754821999999999,86.20385999999998,0.2274775,14942.0,白-高二(12),912.0
5234,5234,53714,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14943,65.0,-2.0362880000000003,63.70969,0.9842341999999998,14943.0,白-高二(12),912.0
5235,5235,53715,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,15007,73.0,-1.0138260000000001,71.88939,0.8423423000000001,15007.0,白-高二(12),912.0
5236,5236,53716,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14885,83.0,0.30887919999999996,82.47103,0.39864859999999996,14885.0,白-高二(12),912.0
5237,5237,53717,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14887,80.0,-0.1237465,79.01003,0.6283784,14887.0,白-高二(12),912.0
5238,5238,53718,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14888,90.0,1.318339,90.54671,0.06081081,14888.0,白-高二(12),912.0
5239,5239,53719,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14891,92.0,1.6067559999999999,92.85405,0.02477477,14891.0,白-高二(12),912.0
5240,5240,53720,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14893,83.0,0.30887919999999996,82.47103,0.4009009,14893.0,白-高二(12),912.0
5241,5241,53721,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14895,82.0,0.1646706,81.31737,0.5315314999999999,14895.0,白-高二(12),912.0
5242,5242,53722,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14898,85.0,0.5972963000000001,84.77837,0.2612613,14898.0,白-高二(12),912.0
5243,5243,53723,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14904,94.0,1.895173,95.16138000000001,0.0067567569999999995,14904.0,白-高二(12),912.0
5244,5244,53724,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14906,76.0,-0.7005808000000001,74.39536,0.8018018,14906.0,白-高二(12),912.0
5245,5245,53725,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14907,80.0,-0.1237465,79.01003,0.6306305999999999,14907.0,白-高二(12),912.0
5246,5246,53726,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14909,68.0,-1.8542490000000005,65.16601,0.9594594999999999,14909.0,白-高二(12),912.0
5247,5247,53727,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14910,74.0,-0.9889979,72.08802,0.8671171,14910.0,白-高二(12),912.0
5248,5248,53728,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14911,56.0,-3.5847519999999995,51.321979999999996,0.9977476999999999,14911.0,白-高二(12),912.0
5249,5249,53729,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14913,100.0,2.760425,100.0,0.002252252,14913.0,白-高二(12),912.0
5250,5250,53730,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14915,85.0,0.5972963000000001,84.77837,0.2657658,14915.0,白-高二(12),912.0
5251,5251,53731,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14917,90.0,1.318339,90.54671,0.06756756,14917.0,白-高二(12),912.0
5252,5252,53732,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14918,73.0,-1.133206,70.93435,0.8806306,14918.0,白-高二(12),912.0
5253,5253,53733,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14919,66.0,-2.142666,62.85867,0.9752252,14919.0,白-高二(12),912.0
5254,5254,53734,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14921,75.0,-0.8447894,73.24168,0.8175676,14921.0,白-高二(12),912.0
5255,5255,53735,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14925,87.0,0.8857134,87.08570999999998,0.14864860000000002,14925.0,白-高二(12),912.0
5256,5256,53736,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14926,92.0,1.6067559999999999,92.85405,0.02702703,14926.0,白-高二(12),912.0
5257,5257,53737,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14928,86.0,0.7415048000000001,85.93204,0.2545045,14928.0,白-高二(12),912.0
5258,5258,53738,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14929,88.0,1.029922,88.23937,0.14639639999999998,14929.0,白-高二(12),912.0
5259,5259,53739,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14930,79.0,-0.2679551,77.85636,0.6486486,14930.0,白-高二(12),912.0
5260,5260,53740,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14938,62.0,-2.7195009999999997,58.244,0.981982,14938.0,白-高二(12),912.0
5261,5261,53741,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14939,77.0,-0.5563722,75.54902,0.740991,14939.0,白-高二(12),912.0
5262,5262,53742,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14940,77.0,-0.5563722,75.54902,0.7432432,14940.0,白-高二(12),912.0
5263,5263,53743,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14941,82.0,0.1646706,81.31737,0.5337838,14941.0,白-高二(12),912.0
5264,5264,53744,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14942,72.0,-1.277415,69.78068,0.9144144000000001,14942.0,白-高二(12),912.0
5265,5265,53745,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14943,69.0,-1.710041,66.31967,0.9391892,14943.0,白-高二(12),912.0
5266,5266,53746,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,15007,75.0,-0.8447894,73.24168,0.8153153000000001,15007.0,白-高二(12),912.0
5267,5267,53747,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14885,91.0,1.300433,90.40347,0.1036036,14885.0,白-高二(12),912.0
5268,5268,53748,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14887,85.0,0.5302343,84.24186999999998,0.3468468,14887.0,白-高二(12),912.0
5269,5269,53749,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14888,81.0,0.01676859,80.13415,0.5405405,14888.0,白-高二(12),912.0
5270,5270,53750,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14891,86.0,0.6586008000000001,85.26881,0.2454955,14891.0,白-高二(12),912.0
5271,5271,53751,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14893,82.0,0.145135,81.16108,0.4481982,14893.0,白-高二(12),912.0
5272,5272,53752,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14895,80.0,-0.1115979,79.10722,0.5608108,14895.0,白-高二(12),912.0
5273,5273,53753,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14898,88.0,0.9153336999999999,87.32267,0.1734234,14898.0,白-高二(12),912.0
5274,5274,53754,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14904,86.0,0.6586008000000001,85.26881,0.24324320000000002,14904.0,白-高二(12),912.0
5275,5275,53755,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14906,83.0,0.2735015,82.18800999999998,0.4369369000000001,14906.0,白-高二(12),912.0
5276,5276,53756,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14907,87.0,0.7869672,86.29574000000002,0.24099099999999998,14907.0,白-高二(12),912.0
5277,5277,53757,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14909,89.0,1.0437,88.3496,0.1576577,14909.0,白-高二(12),912.0
5278,5278,53758,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14910,74.0,-0.8817965,72.94563000000002,0.8085585999999999,14910.0,白-高二(12),912.0
5279,5279,53759,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14911,82.0,0.145135,81.16108,0.4459459,14911.0,白-高二(12),912.0
5280,5280,53760,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14913,97.0,2.070632,96.56506,0.004504505,14913.0,白-高二(12),912.0
5281,5281,53761,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14915,81.0,0.01676859,80.13415,0.5427928000000001,14915.0,白-高二(12),912.0
5282,5282,53762,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14917,86.0,0.6586008000000001,85.26881,0.2612613,14917.0,白-高二(12),912.0
5283,5283,53763,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14918,83.0,0.2735015,82.18800999999998,0.44369369999999997,14918.0,白-高二(12),912.0
5284,5284,53764,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14919,85.0,0.5302343,84.24186999999998,0.3355856,14919.0,白-高二(12),912.0
5285,5285,53765,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14921,86.0,0.6586008000000001,85.26881,0.259009,14921.0,白-高二(12),912.0
5286,5286,53766,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14925,97.0,2.070632,96.56506,0.0067567569999999995,14925.0,白-高二(12),912.0
5287,5287,53767,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14926,95.0,1.8138990000000002,94.51119,0.02252252,14926.0,白-高二(12),912.0
5288,5288,53768,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14928,92.0,1.428799,91.4304,0.05630631,14928.0,白-高二(12),912.0
5289,5289,53769,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14929,80.0,-0.1115979,79.10722,0.5518018,14929.0,白-高二(12),912.0
5290,5290,53770,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14930,80.0,-0.1115979,79.10722,0.5540541,14930.0,白-高二(12),912.0
5291,5291,53771,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14938,74.0,-0.8817965,72.94563000000002,0.8130630999999999,14938.0,白-高二(12),912.0
5292,5292,53772,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14939,89.0,1.0437,88.3496,0.1644144,14939.0,白-高二(12),912.0
5293,5293,53773,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14940,93.0,1.557166,92.45733,0.05405406,14940.0,白-高二(12),912.0
5294,5294,53774,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14941,80.0,-0.1115979,79.10722,0.5495495,14941.0,白-高二(12),912.0
5295,5295,53775,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14942,79.0,-0.2399643,78.08028,0.6441441,14942.0,白-高二(12),912.0
5296,5296,53776,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14943,61.0,-2.55056,59.59551999999999,0.9954955,14943.0,白-高二(12),912.0
5297,5297,53777,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,15007,81.0,0.01676859,80.13415,0.5472973000000001,15007.0,白-高二(12),912.0
5298,5298,53778,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14885,89.0,1.072335,88.57866999999996,0.14639639999999998,14885.0,白-高二(12),912.0
5299,5299,53779,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14887,82.0,0.17713829999999994,81.41711,0.45045050000000003,14887.0,白-高二(12),912.0
