,mes_TestID,exam_number,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi
55859,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14031,93.0,1.675798,93.40639,0.0173913
55860,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14034,82.0,0.3040005,82.43200999999999,0.42898549999999996
55861,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14049,93.0,1.675798,93.40639,0.02028986
55862,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14062,80.0,0.05458273,80.43666,0.5275361999999999
55863,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14065,88.0,1.052254,88.41803,0.16231879999999999
55864,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14089,79.0,-0.07012615,79.43899,0.542029
55865,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14093,84.0,0.5534182,84.42735,0.3333333
55866,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14096,68.0,-1.441924,68.46461,0.9130434999999999
55867,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14101,88.0,1.052254,88.41803,0.1594203
55868,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14105,79.0,-0.07012615,79.43899,0.5478261
55869,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14108,81.0,0.17929160000000002,81.43433,0.4492754
55870,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14113,93.0,1.675798,93.40639,0.02318841
55871,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14131,73.0,-0.8183794,73.45296,0.8028985
55872,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14158,84.0,0.5534182,84.42735,0.3304348
55873,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14165,88.0,1.052254,88.41803,0.1565217
55874,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14192,81.0,0.17929160000000002,81.43433,0.4521739000000001
55875,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14201,76.0,-0.4442528,76.44598,0.6956521999999999
55876,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14213,81.0,0.17929160000000002,81.43433,0.45507250000000005
55877,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14217,81.0,0.17929160000000002,81.43433,0.457971
55878,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14226,75.0,-0.5689616,75.4483,0.7362319
55879,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14235,77.0,-0.31954390000000005,77.44365,0.6463768
55880,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14238,79.0,-0.07012615,79.43899,0.5507246
55881,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14283,59.0,-2.564304,59.485569999999996,0.9913042999999999
55882,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14285,69.0,-1.317215,69.46228,0.8666666999999999
55883,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14300,79.0,-0.07012615,79.43899,0.5536232
55884,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14303,87.0,0.9275448000000001,87.42036,0.1826087
55885,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14306,87.0,0.9275448000000001,87.42036,0.18550729999999999
55886,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14309,89.0,1.176963,89.4157,0.10724639999999999
55887,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14312,83.0,0.4287094,83.42967,0.35072459999999994
55888,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14314,83.0,0.4287094,83.42967,0.35362319999999997
55889,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14317,76.0,-0.4442528,76.44598,0.6985507
55890,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14318,81.0,0.17929160000000002,81.43433,0.4608696
55891,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14322,95.0,1.925216,95.40173,0.005797101999999999
55892,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14323,79.0,-0.07012615,79.43899,0.5565217
55893,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14333,73.0,-0.8183794,73.45296,0.8
55894,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14338,75.0,-0.5689616,75.4483,0.7391304
55895,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14350,83.0,0.4287094,83.42967,0.3565217
55896,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14365,82.0,0.3040005,82.43200999999999,0.4231884
55897,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14366,70.0,-1.1925059999999998,70.45995,0.8637681
55898,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14367,67.0,-1.566633,67.46694000000001,0.9188405999999999
55899,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14374,82.0,0.3040005,82.43200999999999,0.426087
55900,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14375,77.0,-0.31954390000000005,77.44365,0.6434783000000001
55901,139998,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14378,68.0,-1.441924,68.46461,0.915942
55902,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13998,83.0,0.42096819999999996,83.36774,0.3793103
55903,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14010,-2.0,,,
55904,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14023,-2.0,,,
55905,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14031,-2.0,,,
55906,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14034,-2.0,,,
55907,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14049,-2.0,,,
55908,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14062,-2.0,,,
55909,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14065,-2.0,,,
55910,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14089,-2.0,,,
55911,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14093,-2.0,,,
55912,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14096,-2.0,,,
55913,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14101,-2.0,,,
55914,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14105,-2.0,,,
55915,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14108,-2.0,,,
55916,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14113,-2.0,,,
55917,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14131,-2.0,,,
55918,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14158,-2.0,,,
55919,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14165,92.0,1.5459450000000001,92.36756,0.06896552
55920,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14192,-2.0,,,
55921,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14201,-2.0,,,
55922,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14213,-2.0,,,
55923,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14217,-2.0,,,
55924,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14226,-2.0,,,
55925,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14235,-2.0,,,
55926,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14238,-2.0,,,
55927,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14283,-2.0,,,
55928,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14285,-2.0,,,
55929,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14300,-2.0,,,
55930,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14303,-2.0,,,
55931,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14306,-2.0,,,
55932,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14309,-2.0,,,
55933,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14312,-2.0,,,
55934,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14314,-2.0,,,
55935,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14317,-2.0,,,
55936,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14318,-2.0,,,
55937,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14322,-2.0,,,
55938,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14323,-2.0,,,
55939,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14333,-2.0,,,
55940,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14338,-2.0,,,
55941,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14350,-2.0,,,
55942,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14365,-2.0,,,
55943,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14366,79.0,-0.07902133,79.36783,0.5517241
55944,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14367,-2.0,,,
55945,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14374,-2.0,,,
55946,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14375,-2.0,,,
55947,139986,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14378,-2.0,,,
55948,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13998,75.0,-0.5176193,75.85905,0.7142857
55949,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14010,-2.0,,,
55950,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14023,-2.0,,,
55951,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14031,-2.0,,,
55952,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14034,-2.0,,,
55953,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14049,-2.0,,,
55954,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14062,75.0,-0.5176193,75.85905,0.7207792
55955,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14065,-2.0,,,
55956,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14089,75.0,-0.5176193,75.85905,0.7272727
55957,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14093,-2.0,,,
55958,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14096,74.0,-0.645365,74.83708,0.7402598000000001
55959,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14101,88.0,1.143076,89.14461,0.1298701
55960,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14105,-2.0,,,
55961,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14108,78.0,-0.1343819,78.92494,0.6168831
55962,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14113,85.0,0.7598385,86.0787,0.2532468
55963,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14131,71.0,-1.028602,71.77118,0.8636364
55964,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14158,-2.0,,,
55965,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14165,-2.0,,,
55966,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14192,-2.0,,,
55967,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14201,-2.0,,,
55968,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14213,86.0,0.8875843000000001,87.10068000000001,0.1558442
55969,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14217,-2.0,,,
55970,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14226,-2.0,,,
55971,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14235,78.0,-0.1343819,78.92494,0.6103896
55972,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14238,-2.0,,,
55973,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14283,-2.0,,,
55974,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14285,69.0,-1.284094,69.72725,0.9090908999999999
55975,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14300,-2.0,,,
55976,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14303,76.0,-0.38987350000000004,76.88101,0.6493505999999999
55977,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14306,85.0,0.7598385,86.0787,0.2467532
55978,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14309,-2.0,,,
55979,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14312,-2.0,,,
55980,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14314,59.0,-2.561552,59.50759,0.9935065000000001
55981,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14317,74.0,-0.645365,74.83708,0.7467533000000001
55982,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14318,82.0,0.3766012,83.01281,0.37012990000000007
55983,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14322,-2.0,,,
55984,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14323,80.0,0.1211096,80.96888,0.5064935
55985,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14333,79.0,-0.006636144,79.94691,0.5324675
55986,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14338,72.0,-0.9008565999999999,72.79314000000001,0.8181818000000001
55987,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14350,-2.0,,,
55988,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14365,-2.0,,,
55989,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14366,83.0,0.504347,84.03477,0.32467529999999994
55990,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14367,-2.0,,,
55991,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14374,74.0,-0.645365,74.83708,0.7532466999999999
55992,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14375,75.0,-0.5176193,75.85905,0.7077922
55993,139974,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14378,-2.0,,,
55994,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13998,80.0,0.0292346,80.23388,0.5739645
55995,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14010,58.0,-2.722518,58.21986,0.9881656999999999
55996,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14023,63.0,-2.09712,63.223040000000005,0.9556213
55997,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14031,85.0,0.6546329000000001,85.23706,0.260355
55998,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14034,60.0,-2.472359,60.22113,0.9733728000000001
55999,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14049,78.0,-0.22092470000000003,78.2326,0.6715977
56000,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14062,76.0,-0.47108409999999995,76.23133,0.7307691999999999
56001,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14065,78.0,-0.22092470000000003,78.2326,0.6745561999999999
56002,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14089,81.0,0.1543143,81.23451,0.4704142
56003,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14093,85.0,0.6546329000000001,85.23706,0.2544379
56004,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14096,65.0,-1.84696,65.22431999999999,0.9467456
56005,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14101,85.0,0.6546329000000001,85.23706,0.25739650000000003
56006,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14105,82.0,0.27939390000000003,82.23515,0.46745559999999997
56007,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14108,68.0,-1.4717209999999998,68.22623,0.9142011999999999
56008,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14113,84.0,0.5295532,84.23643,0.3786982
56009,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14131,77.0,-0.34600440000000005,77.23196,0.6775148
56010,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14158,60.0,-2.472359,60.22113,0.9763314000000001
56011,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14165,86.0,0.7797126,86.2377,0.25147929999999996
56012,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14192,68.0,-1.4717209999999998,68.22623,0.9112425999999999
56013,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14201,78.0,-0.22092470000000003,78.2326,0.6686390999999999
56014,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14213,72.0,-0.9714027,72.22878,0.8461539
56015,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14217,67.0,-1.596801,67.22559,0.9201183000000001
56016,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14226,74.0,-0.7212434,74.23005,0.7899408
56017,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14235,61.0,-2.347279,61.22176999999999,0.9674556000000001
56018,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14238,79.0,-0.09584507,79.23324000000001,0.5769231
56019,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14283,72.0,-0.9714027,72.22878,0.8491125
56020,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14285,65.0,-1.84696,65.22431999999999,0.9408284
56021,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14300,65.0,-1.84696,65.22431999999999,0.943787
56022,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14303,67.0,-1.596801,67.22559,0.9171597
56023,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14306,84.0,0.5295532,84.23643,0.38165679999999996
56024,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14309,71.0,-1.096482,71.22814,0.8520709999999999
56025,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14312,66.0,-1.7218810000000002,66.22495,0.9349113000000001
56026,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14314,65.0,-1.84696,65.22431999999999,0.9378698000000001
56027,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14317,75.0,-0.5961637,75.23069,0.7366864000000001
56028,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14318,77.0,-0.34600440000000005,77.23196,0.6804734
56029,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14322,89.0,1.154952,89.23961,0.08284023
56030,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14323,74.0,-0.7212434,74.23005,0.795858
56031,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14333,74.0,-0.7212434,74.23005,0.7988166
56032,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14338,76.0,-0.47108409999999995,76.23133,0.7337278
56033,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14350,74.0,-0.7212434,74.23005,0.7928994
56034,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14365,83.0,0.4044736,83.23579000000001,0.38461540000000005
56035,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14366,72.0,-0.9714027,72.22878,0.8431953000000001
56036,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14367,61.0,-2.347279,61.22176999999999,0.9704142
56037,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14374,82.0,0.27939390000000003,82.23515,0.46449700000000005
56038,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14375,58.0,-2.722518,58.21986,0.9911243000000001
56039,139916,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14378,58.0,-2.722518,58.21986,0.9940829
56040,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13998,72.0,-1.063676,71.49059,0.877907
56041,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14010,75.0,-0.6282479000000001,74.97400999999999,0.7354651
56042,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14023,79.0,-0.04767764,79.61858000000001,0.5610465
56043,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14031,84.0,0.6780351,85.42428000000001,0.30232559999999997
56044,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14034,64.0,-2.224816,62.20146999999999,0.9767442
56045,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14049,88.0,1.258605,90.06884000000001,0.08430233
56046,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14062,76.0,-0.4831053,76.13515,0.7209302
56047,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14065,86.0,0.9683203000000001,87.74656,0.1947674
56048,139882,289,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,14089,75.0,-0.6282479000000001,74.97400999999999,0.7325581
