,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
5729,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14462,63.0,-1.462425,68.3006,0.9318181999999999,14462,白-高二(01),901
5730,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14463,78.0,0.9505761,87.60461,0.2045455,14463,白-高二(01),901
5731,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14465,84.0,1.915776,95.32621,0.02272727,14465,白-高二(01),901
5732,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14466,71.0,-0.175491,78.59607,0.5227273,14466,白-高二(01),901
5733,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14467,77.0,0.7897094,86.31766999999999,0.22727270000000002,14467,白-高二(01),901
5734,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14468,70.0,-0.33635770000000004,77.30914,0.6818181999999999,14468,白-高二(01),901
5735,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14469,75.0,0.4679759,83.7438,0.34090909999999996,14469,白-高二(01),901
5736,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14470,80.0,1.27231,90.17846999999999,0.1363636,14470,白-高二(01),901
5737,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14471,65.0,-1.140691,70.87447,0.9090908999999999,14471,白-高二(01),901
5738,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14472,80.0,1.27231,90.17846999999999,0.15909089999999998,14472,白-高二(01),901
5739,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14473,69.0,-0.4972245,76.0222,0.7045454000000001,14473,白-高二(01),901
5740,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14474,65.0,-1.140691,70.87447,0.8863636,14474,白-高二(01),901
5741,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14475,82.0,1.594043,92.75234,0.06818182,14475,白-高二(01),901
5742,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14476,79.0,1.111443,88.89154,0.1818182,14476,白-高二(01),901
5743,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14478,80.0,1.27231,90.17846999999999,0.09090909,14478,白-高二(01),901
5744,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14479,73.0,0.1462425,81.16994,0.4318182,14479,白-高二(01),901
5745,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14481,62.0,-1.623291,67.01366,0.9772726999999999,14481,白-高二(01),901
5746,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14483,65.0,-1.140691,70.87447,0.8636364,14483,白-高二(01),901
5747,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14486,73.0,0.1462425,81.16994,0.40909090000000004,14486,白-高二(01),901
5748,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14488,62.0,-1.623291,67.01366,0.9545454,14488,白-高二(01),901
5749,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14489,74.0,0.3071092,82.45687,0.3863636,14489,白-高二(01),901
5750,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14491,67.0,-0.8189579,73.44833,0.7954545999999999,14491,白-高二(01),901
5751,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14492,70.0,-0.33635770000000004,77.30914,0.6363635999999999,14492,白-高二(01),901
5752,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14493,66.0,-0.9798245999999999,72.1614,0.8181818000000001,14493,白-高二(01),901
5753,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14494,72.0,-0.01462425,79.883,0.4772727,14494,白-高二(01),901
5754,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14496,75.0,0.4679759,83.7438,0.3636364,14496,白-高二(01),901
5755,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14498,80.0,1.27231,90.17846999999999,0.1136364,14498,白-高二(01),901
5756,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14499,68.0,-0.6580912,74.73527,0.7727273,14499,白-高二(01),901
5757,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14500,71.0,-0.175491,78.59607,0.5454545999999999,14500,白-高二(01),901
5758,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14501,77.0,0.7897094,86.31766999999999,0.25,14501,白-高二(01),901
5759,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14502,66.0,-0.9798245999999999,72.1614,0.8409091000000001,14502,白-高二(01),901
5760,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14503,57.0,-2.427625,60.57899999999999,1.0,14503,白-高二(01),901
5761,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14543,89.0,1.445827,91.56661,0.06407323,14543,白-高二(09),909
5762,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14551,73.0,0.1024087,80.81926999999999,0.4988558,14551,白-高二(09),909
5763,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15601,77.0,-0.430921,76.55264,0.7177914000000001,15601,白-高一(02),935
5764,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15835,94.0,1.606725,92.8538,0.02365591,15835,东-高一(05),930
5765,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,16061,69.0,0.6342007,85.07361,0.2924731,16061,东-高一(04),929
5766,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15659,88.5,1.097469,88.77975,0.1032258,15659,东-高一(05),930
5767,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15603,90.0,1.070924,88.56739,0.15950920000000002,15603,白-高一(02),935
5768,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15606,86.0,0.6088178000000001,84.87054,0.2883435,15606,白-高一(02),935
5769,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15612,87.0,0.7243443,85.79475,0.2269939,15612,白-高一(02),935
5770,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15616,88.0,0.8398708,86.71896,0.2208589,15616,白-高一(02),935
5771,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14553,77.0,0.43826329999999997,83.5061,0.375286,14553,白-高二(09),909
5772,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14556,73.0,0.1024087,80.81926999999999,0.4965675,14556,白-高二(09),909
5773,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14578,80.0,0.6901543000000001,85.52123,0.26773459999999993,14578,白-高二(09),909
5774,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14603,66.0,-0.48533679999999996,76.11731,0.6956521999999999,14603,白-高二(09),909
5775,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14899,72.0,0.0184451,80.14756,0.5263158,14899,白-高二(11),911
5776,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14900,59.0,-1.0730819999999999,71.41534,0.8466819,14900,白-高二(11),911
5777,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14901,73.0,0.1024087,80.81926999999999,0.47826090000000004,14901,白-高二(11),911
5778,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14902,55.0,-1.408937,68.72851,0.9038901,14902,白-高二(11),911
5779,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14903,64.0,-0.6532640000000001,74.77389000000001,0.7665904,14903,白-高二(11),911
5780,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14905,60.0,-0.9891186,72.08705,0.8443936,14905,白-高二(11),911
5781,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14908,78.0,0.5222269,84.17782,0.33638440000000003,14908,白-高二(11),911
5782,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14912,55.0,-1.408937,68.72851,0.9061785,14912,白-高二(11),911
5783,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14916,79.0,0.6061906,84.84953,0.3272311,14916,白-高二(11),911
5784,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14922,57.0,-1.241009,70.07191999999999,0.8741419,14922,白-高二(11),911
5785,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14923,71.0,-0.06551854,79.47585,0.5583524000000001,14923,白-高二(11),911
5786,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14924,53.0,-1.576864,67.38509,0.9336385,14924,白-高二(11),911
5787,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14931,56.0,-1.324973,69.40021999999999,0.9016019000000001,14931,白-高二(11),911
5788,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14932,69.0,-0.2334458,78.13243,0.617849,14932,白-高二(11),911
5789,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14933,78.0,0.5222269,84.17782,0.34096109999999996,14933,白-高二(11),911
5790,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14934,77.0,0.43826329999999997,83.5061,0.37757440000000003,14934,白-高二(11),911
5791,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14935,53.0,-1.576864,67.38509,0.9359268,14935,白-高二(11),911
5792,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14936,76.0,0.35429970000000005,82.8344,0.4004577,14936,白-高二(11),911
5793,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14937,67.0,-0.4013731,76.78902,0.6681921999999999,14937,白-高二(11),911
5794,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14885,67.0,-0.4013731,76.78902,0.6819221999999999,14885,白-高二(12),912
5795,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14887,54.0,-1.4929,68.05679,0.9244851000000001,14887,白-高二(12),912
5796,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14888,46.0,-2.1646099999999997,62.683119999999995,0.9771167,14888,白-高二(12),912
5797,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14891,69.0,-0.2334458,78.13243,0.6338673,14891,白-高二(12),912
5798,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14893,59.0,-1.0730819999999999,71.41534,0.8581235,14893,白-高二(12),912
5799,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14895,65.0,-0.5693004,75.44559,0.7459954000000001,14895,白-高二(12),912
5800,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14898,73.0,0.1024087,80.81926999999999,0.5011442,14898,白-高二(12),912
5801,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14904,49.0,-1.9127189999999998,64.69825,0.9656751,14904,白-高二(12),912
5802,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14906,45.0,-2.248573,62.01141,0.9839817,14906,白-高二(12),912
5803,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14907,22.0,-4.179737,46.5621,1.0,14907,白-高二(12),912
5804,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14909,63.0,-0.7372276999999999,74.10218,0.7963387,14909,白-高二(12),912
5805,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14910,62.0,-0.8211913000000001,73.43047,0.7986270000000001,14910,白-高二(12),912
5806,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14911,67.0,-0.4013731,76.78902,0.6933638000000001,14911,白-高二(12),912
5807,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14913,75.0,0.270336,82.16269,0.4370709,14913,白-高二(12),912
5808,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14915,60.0,-0.9891186,72.08705,0.8306636000000001,14915,白-高二(12),912
5809,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14917,81.0,0.7741179,86.19294000000001,0.2402746,14917,白-高二(12),912
5810,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14918,55.0,-1.408937,68.72851,0.9153318000000001,14918,白-高二(12),912
5811,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14919,55.0,-1.408937,68.72851,0.9176200999999999,14919,白-高二(12),912
5812,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14921,75.0,0.270336,82.16269,0.4324943,14921,白-高二(12),912
5813,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14926,75.0,0.270336,82.16269,0.4347826,14926,白-高二(12),912
5814,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14928,76.0,0.35429970000000005,82.8344,0.402746,14928,白-高二(12),912
5815,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14929,44.0,-2.332537,61.33971,0.9862700000000001,14929,白-高二(12),912
5816,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14930,81.0,0.7741179,86.19294000000001,0.23798629999999998,14930,白-高二(12),912
5817,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14938,52.0,-1.660828,66.71338,0.9405034,14938,白-高二(12),912
5818,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14939,49.0,-1.9127189999999998,64.69825,0.9633867,14939,白-高二(12),912
5819,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14940,75.0,0.270336,82.16269,0.4416476,14940,白-高二(12),912
5820,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14941,58.0,-1.157046,70.74363000000001,0.8649886,14941,白-高二(12),912
5821,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14942,72.0,0.0184451,80.14756,0.5148742000000001,14942,白-高二(12),912
5822,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14943,55.0,-1.408937,68.72851,0.9199084999999999,14943,白-高二(12),912
5823,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15007,33.0,-3.256137,53.9509,0.9954233,15007,白-高二(12),912
5824,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14640,57.0,-1.241009,70.07191999999999,0.8787186,14640,白-高二(09),909
5825,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14660,75.0,0.270336,82.16269,0.44393590000000005,14660,白-高二(09),909
5826,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14663,42.0,-2.500464,59.99629,0.9885584000000001,14663,白-高二(09),909
5827,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14682,61.0,-0.9051549000000001,72.75876,0.8283753,14682,白-高二(09),909
5828,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14688,56.0,-1.324973,69.40021999999999,0.8901601999999998,14688,白-高二(09),909
5829,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14724,67.0,-0.4013731,76.78902,0.6773455,14724,白-高二(09),909
5830,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14725,67.0,-0.4013731,76.78902,0.6796339,14725,白-高二(09),909
5831,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14727,58.0,-1.157046,70.74363000000001,0.8627002,14727,白-高二(09),909
5832,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14732,79.0,0.6061906,84.84953,0.3135011,14732,白-高二(09),909
5833,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14733,49.0,-1.9127189999999998,64.69825,0.9610984,14733,白-高二(09),909
5834,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14738,72.0,0.0184451,80.14756,0.5194508,14738,白-高二(09),909
5835,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14750,86.0,1.193936,89.55149,0.1029748,14750,白-高二(09),909
5836,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14751,77.0,0.43826329999999997,83.5061,0.368421,14751,白-高二(09),909
5837,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14763,49.0,-1.9127189999999998,64.69825,0.9588101000000001,14763,白-高二(09),909
5838,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14780,65.0,-0.5693004,75.44559,0.7414188,14780,白-高二(09),909
5839,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14781,74.0,0.1863724,81.49098000000001,0.4462242,14781,白-高二(09),909
5840,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14787,72.0,0.0184451,80.14756,0.5171624,14787,白-高二(09),909
5841,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14793,69.0,-0.2334458,78.13243,0.6361555999999999,14793,白-高二(09),909
5842,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14795,79.0,0.6061906,84.84953,0.31121279999999996,14795,白-高二(09),909
5843,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14799,56.0,-1.324973,69.40021999999999,0.8924485000000001,14799,白-高二(09),909
5844,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14812,69.0,-0.2334458,78.13243,0.6315789,14812,白-高二(09),909
5845,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14826,72.0,0.0184451,80.14756,0.5217391,14826,白-高二(09),909
5846,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14836,82.0,0.8580815,86.86465,0.208238,14836,白-高二(09),909
5847,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14838,51.0,-1.744791,66.04167,0.9496566999999999,14838,白-高二(09),909
5848,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14861,56.0,-1.324973,69.40021999999999,0.8947368,14861,白-高二(09),909
5849,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14873,87.0,1.2779,90.2232,0.09153318,14873,白-高二(09),909
5850,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14876,65.0,-0.5693004,75.44559,0.7391304,14876,白-高二(09),909
5851,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14881,84.0,1.026009,88.20806999999999,0.1578947,14881,白-高二(09),909
5852,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14914,58.0,-1.157046,70.74363000000001,0.8604119,14914,白-高二(09),909
5853,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14920,81.0,0.7741179,86.19294000000001,0.2334096,14920,白-高二(09),909
5854,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14471,81.0,0.19258429999999999,81.54066999999999,0.4772727,14471,白-高二(01),901
5855,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14472,86.0,0.8545927,86.83674,0.2045455,14472,白-高二(01),901
5856,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14473,76.0,-0.4694242,76.24461,0.6818181999999999,14473,白-高二(01),901
5857,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14474,78.0,-0.2046208,78.36304,0.5909091,14474,白-高二(01),901
5858,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14475,80.0,0.06018258,80.48146,0.5681818000000001,14475,白-高二(01),901
5859,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14476,74.0,-0.7342274999999999,74.12618,0.7954545999999999,14476,白-高二(01),901
5860,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14460,80.5,0.3843833,83.07507,0.4073226,14460,白-高二(02),902
5861,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14464,89.0,1.210891,89.68713000000001,0.08924485,14464,白-高二(02),902
5862,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14482,80.5,0.3843833,83.07507,0.40961099999999995,14482,白-高二(02),902
5863,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14487,73.0,-0.34488800000000003,77.2409,0.6727689,14487,白-高二(02),902
5864,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14512,81.0,0.4330013,83.46401,0.375286,14512,白-高二(02),902
5865,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14537,84.5,0.7733279000000001,86.18661999999999,0.2402746,14537,白-高二(02),902
5866,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14544,80.5,0.3843833,83.07507,0.41189929999999997,14544,白-高二(02),902
5867,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15739,73.0,-0.09850416,79.21197,0.5582822,15739,东-高一(01),926
5868,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14545,82.5,0.5788555999999999,84.63084,0.31121279999999996,14545,白-高二(02),902
5869,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15743,76.0,0.3880467,83.10436999999999,0.38036809999999993,15743,东-高一(01),926
5870,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14557,83.5,0.6760918,85.40874000000001,0.28375290000000003,14557,白-高二(02),902
5871,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14558,88.5,1.162273,89.29818,0.1006865,14558,白-高二(02),902
5872,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14560,92.5,1.551217,92.40974,0.02059497,14560,白-高二(02),902
5873,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14573,84.5,0.7733279000000001,86.18661999999999,0.23798629999999998,14573,白-高二(02),902
5874,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14581,86.0,0.9191822000000001,87.35345,0.1693364,14581,白-高二(02),902
5875,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14582,80.5,0.3843833,83.07507,0.41418760000000004,14582,白-高二(02),902
5876,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14110,85.0,1.2239309999999999,89.79145,0.08641975,14110,高三(02),916
5877,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,13972,73.0,0.23006220000000002,81.8405,0.4740741,13972,高三(02),916
5878,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14371,78.0,0.6441741999999999,85.1534,0.27160490000000004,14371,高三(02),916
5879,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15755,65.0,-1.395973,68.83221,0.9018405,15755,东-高一(01),926
5880,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15756,70.0,-0.585055,75.31956,0.7177914000000001,15756,东-高一(01),926
5881,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15758,75.0,0.22586309999999998,81.80691,0.41104300000000005,15758,东-高一(01),926
5882,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15762,81.0,1.198965,89.59172,0.11042950000000001,15762,东-高一(01),926
5883,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15767,87.0,2.172066,97.37653,0.01226994,15767,东-高一(01),926
5884,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15769,76.0,0.3880467,83.10436999999999,0.3680982,15769,东-高一(01),926
5885,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15773,74.0,0.06367945,80.50944,0.5030675,15773,东-高一(01),926
5886,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15788,85.0,1.8476990000000002,94.78159000000001,0.02453988,15788,东-高一(01),926
5887,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15800,71.0,-0.4228714,76.61703,0.6564416999999999,15800,东-高一(01),926
5888,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15804,79.0,0.8745975,86.99678,0.196319,15804,东-高一(01),926
5889,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15805,66.0,-1.233789,70.12968000000001,0.8834356,15805,东-高一(01),926
5890,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15808,73.0,-0.09850416,79.21197,0.5460123,15808,东-高一(01),926
5891,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15813,78.0,0.7124138000000001,85.69931,0.24539879999999997,15813,东-高一(01),926
5892,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15814,82.0,1.361148,90.88918000000001,0.09815951,15814,东-高一(01),926
5893,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15824,74.0,0.06367945,80.50944,0.5092025,15824,东-高一(01),926
5894,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15826,77.0,0.5502303000000001,84.40184,0.2760736,15826,东-高一(01),926
5895,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15837,72.0,-0.26068779999999997,77.9145,0.6380368000000001,15837,东-高一(01),926
5896,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15839,74.0,0.06367945,80.50944,0.5153374,15839,东-高一(01),926
